readingtime,readingvalue
2018-06-1611:00:00.000000+0000,0.791666667
2018-06-1611:05:00.000000+0000,0.734836066
2018-06-1611:10:00.000000+0000,0.760875706
2018-06-1611:15:00.000000+0000,0.745833333
2018-06-1611:20:00.000000+0000,0.758701491
2018-06-1611:25:00.000000+0000,0.8
2018-06-1611:30:00.000000+0000,0.7625
2018-06-1611:35:00.000000+0000,0.704166667
2018-06-1611:40:00.000000+0000,0.791666667
2018-06-1611:45:00.000000+0000,0.775
2018-06-1611:50:00.000000+0000,0.8
2018-06-1611:55:00.000000+0000,0.791666667
2018-06-1612:00:00.000000+0000,0.75
2018-06-1612:05:00.000000+0000,0.729166667
2018-06-1612:10:00.000000+0000,0.820833333
2018-06-1612:15:00.000000+0000,0.833333333
2018-06-1612:20:00.000000+0000,0.770833333
2018-06-1612:25:00.000000+0000,0.779166667
2018-06-1612:30:00.000000+0000,0.741666667
2018-06-1612:35:00.000000+0000,0.795833333
2018-06-1612:40:00.000000+0000,0.970833333
2018-06-1612:45:00.000000+0000,0.754166667
2018-06-1612:50:00.000000+0000,0.783333333
2018-06-1612:55:00.000000+0000,0.758333333
2018-06-1613:00:00.000000+0000,0.745833333
2018-06-1613:05:00.000000+0000,0.741666667
2018-06-1613:10:00.000000+0000,0.825
2018-06-1613:15:00.000000+0000,0.829166667
2018-06-1613:20:00.000000+0000,0.808333333
2018-06-1613:25:00.000000+0000,0.808333333
2018-06-1613:30:00.000000+0000,0.8
2018-06-1613:35:00.000000+0000,0.754166667
2018-06-1613:40:00.000000+0000,0.7875
2018-06-1613:45:00.000000+0000,1.6875
2018-06-1613:50:00.000000+0000,0.891666667
2018-06-1613:55:00.000000+0000,0.725
2018-06-1614:00:00.000000+0000,0.729166667
2018-06-1614:05:00.000000+0000,0.741123692
2018-06-1614:10:00.000000+0000,0.779166667
2018-06-1614:15:00.000000+0000,0.808333333
2018-06-1614:20:00.000000+0000,0.8625
2018-06-1614:25:00.000000+0000,0.754166667
2018-06-1614:30:00.000000+0000,0.725
2018-06-1614:35:00.000000+0000,0.720833333
2018-06-1614:40:00.000000+0000,0.8
2018-06-1614:45:00.000000+0000,0.7375
2018-06-1614:50:00.000000+0000,0.766666667
2018-06-1614:55:00.000000+0000,0.754166667
2018-06-1615:00:00.000000+0000,0.758333333
2018-06-1615:05:00.000000+0000,0.833333333
2018-06-1615:10:00.000000+0000,0.775
2018-06-1615:15:00.000000+0000,0.729166667
2018-06-1615:20:00.000000+0000,0.725
2018-06-1615:25:00.000000+0000,0.725
2018-06-1615:30:00.000000+0000,0.7625
2018-06-1615:35:00.000000+0000,0.779166667
2018-06-1615:40:00.000000+0000,0.745775447
2018-06-1615:45:00.000000+0000,0.720833333
2018-06-1615:50:00.000000+0000,0.716666667
2018-06-1615:55:00.000000+0000,0.75
2018-06-1616:00:00.000000+0000,0.78369686
2018-06-1616:05:00.000000+0000,0.729166667
2018-06-1616:10:00.000000+0000,0.716666667
2018-06-1616:15:00.000000+0000,0.733333333
2018-06-1616:20:00.000000+0000,0.75
2018-06-1616:25:00.000000+0000,0.716666667
2018-06-1616:30:00.000000+0000,0.775
2018-06-1616:35:00.000000+0000,0.758333333
2018-06-1616:40:00.000000+0000,0.7375
2018-06-1616:45:00.000000+0000,0.75
2018-06-1616:50:00.000000+0000,0.745833333
2018-06-1616:55:00.000000+0000,0.679166667
2018-06-1617:00:00.000000+0000,0.708333333
2018-06-1617:05:00.000000+0000,0.720833333
2018-06-1617:10:00.000000+0000,0.739139344
2018-06-1617:15:00.000000+0000,0.761158192
2018-06-1617:20:00.000000+0000,0.754166667
2018-06-1617:25:00.000000+0000,0.712922571
2018-06-1617:30:00.000000+0000,0.720833333
2018-06-1617:35:00.000000+0000,0.854534824
2018-06-1617:40:00.000000+0000,0.808333333
2018-06-1617:45:00.000000+0000,0.6625
2018-06-1617:50:00.000000+0000,0.735314208
2018-06-1617:55:00.000000+0000,0.753177966
2018-06-1618:00:00.000000+0000,0.75
2018-06-1618:05:00.000000+0000,0.683333333
2018-06-1618:10:00.000000+0000,0.741666667
2018-06-1618:15:00.000000+0000,0.724723303
2018-06-1618:20:00.000000+0000,0.741666667
2018-06-1618:25:00.000000+0000,0.754166667
2018-06-1618:30:00.000000+0000,0.704166667
2018-06-1618:35:00.000000+0000,0.7125
2018-06-1618:40:00.000000+0000,0.720833333
2018-06-1618:45:00.000000+0000,0.716666667
2018-06-1618:50:00.000000+0000,0.670833333
2018-06-1618:55:00.000000+0000,0.733333333
2018-06-1619:00:00.000000+0000,0.8
2018-06-1619:05:00.000000+0000,0.691666667
2018-06-1619:10:00.000000+0000,0.783333333
2018-06-1619:15:00.000000+0000,0.658333333
2018-06-1619:20:00.000000+0000,0.733333333
2018-06-1619:25:00.000000+0000,0.716666667
2018-06-1619:30:00.000000+0000,0.683333333
2018-06-1619:35:00.000000+0000,0.708626239
2018-06-1619:40:00.000000+0000,0.716666667
2018-06-1619:45:00.000000+0000,0.7375
2018-06-1619:50:00.000000+0000,0.716666667
2018-06-1619:55:00.000000+0000,0.658333333
2018-06-1620:00:00.000000+0000,0.695833333
2018-06-1620:05:00.000000+0000,0.791666667
2018-06-1620:10:00.000000+0000,0.704166667
2018-06-1620:15:00.000000+0000,0.679166667
2018-06-1620:20:00.000000+0000,0.670833333
2018-06-1620:25:00.000000+0000,0.670833333
2018-06-1620:30:00.000000+0000,0.720833333
2018-06-1620:35:00.000000+0000,0.7875
2018-06-1620:40:00.000000+0000,0.662715338
2018-06-1620:45:00.000000+0000,0.8
2018-06-1620:50:00.000000+0000,0.6625
2018-06-1620:55:00.000000+0000,0.7625
2018-06-1621:00:00.000000+0000,0.720833333
2018-06-1621:05:00.000000+0000,0.666663193
2018-06-1621:10:00.000000+0000,0.658333333
2018-06-1621:15:00.000000+0000,0.783333333
2018-06-1621:20:00.000000+0000,0.7
2018-06-1621:25:00.000000+0000,0.691666667
2018-06-1621:30:00.000000+0000,0.670833333
2018-06-1621:35:00.000000+0000,0.654166667
2018-06-1621:40:00.000000+0000,0.779166667
2018-06-1621:45:00.000000+0000,0.691666667
2018-06-1621:50:00.000000+0000,0.670833333
2018-06-1621:55:00.000000+0000,0.6375
2018-06-1622:00:00.000000+0000,0.693374317
2018-06-1622:05:00.000000+0000,0.673305085
2018-06-1622:10:00.000000+0000,0.6875
2018-06-1622:15:00.000000+0000,0.641666667
2018-06-1622:20:00.000000+0000,0.65
2018-06-1622:25:00.000000+0000,0.691666667
2018-06-1622:30:00.000000+0000,0.695833333
2018-06-1622:35:00.000000+0000,0.675
2018-06-1622:40:00.000000+0000,0.633333333
2018-06-1622:45:00.000000+0000,0.683333333
2018-06-1622:50:00.000000+0000,0.704166667
2018-06-1622:55:00.000000+0000,0.6625
2018-06-1623:00:00.000000+0000,0.666666667
2018-06-1623:05:00.000000+0000,0.645833333
2018-06-1623:10:00.000000+0000,0.641666667
2018-06-1623:15:00.000000+0000,0.725
2018-06-1623:20:00.000000+0000,0.6875
2018-06-1623:25:00.000000+0000,0.6625
2018-06-1623:30:00.000000+0000,0.675
2018-06-1623:35:00.000000+0000,0.7
2018-06-1623:40:00.000000+0000,0.7
2018-06-1623:45:00.000000+0000,0.6375
2018-06-1623:50:00.000000+0000,0.658333333
2018-06-1623:55:00.000000+0000,0.645833333
2018-06-1700:00:00.000000+0000,0.679166667
2018-06-1700:05:00.000000+0000,0.6875
2018-06-1700:10:00.000000+0000,0.645833333
2018-06-1700:15:00.000000+0000,0.654166667
2018-06-1700:20:00.000000+0000,0.625
2018-06-1700:25:00.000000+0000,0.675
2018-06-1700:30:00.000000+0000,0.7
2018-06-1700:35:00.000000+0000,0.679166667
2018-06-1700:40:00.000000+0000,0.6875
2018-06-1700:45:00.000000+0000,0.641666667
2018-06-1700:50:00.000000+0000,0.683333333
2018-06-1700:55:00.000000+0000,0.675
2018-06-1701:00:00.000000+0000,0.666666667
2018-06-1701:05:00.000000+0000,0.65
2018-06-1701:10:00.000000+0000,0.670833333
2018-06-1701:15:00.000000+0000,0.6875
2018-06-1701:20:00.000000+0000,0.6875
2018-06-1701:25:00.000000+0000,0.625
2018-06-1701:30:00.000000+0000,0.6375
2018-06-1701:35:00.000000+0000,0.65
2018-06-1701:40:00.000000+0000,0.758333333
2018-06-1701:45:00.000000+0000,0.6625
2018-06-1701:50:00.000000+0000,0.654166667
2018-06-1701:55:00.000000+0000,0.766666667
2018-06-1702:00:00.000000+0000,0.679166667
2018-06-1702:05:00.000000+0000,0.695833333
2018-06-1702:10:00.000000+0000,0.6375
2018-06-1702:15:00.000000+0000,0.654166667
2018-06-1702:20:00.000000+0000,0.6375
2018-06-1702:25:00.000000+0000,0.675
2018-06-1702:30:00.000000+0000,0.75
2018-06-1702:35:00.000000+0000,0.9125
2018-06-1702:40:00.000000+0000,0.65
2018-06-1702:45:00.000000+0000,1.1125
2018-06-1702:50:00.000000+0000,0.708333333
2018-06-1702:55:00.000000+0000,0.7375
2018-06-1703:00:00.000000+0000,0.666666667
2018-06-1703:05:00.000000+0000,0.670833333
2018-06-1703:10:00.000000+0000,0.625
2018-06-1703:15:00.000000+0000,0.658273131
2018-06-1703:20:00.000000+0000,0.704166667
2018-06-1703:25:00.000000+0000,0.679231499
2018-06-1703:30:00.000000+0000,0.670833333
2018-06-1703:35:00.000000+0000,0.666666667
2018-06-1703:40:00.000000+0000,0.666666667
2018-06-1703:45:00.000000+0000,0.7
2018-06-1703:50:00.000000+0000,0.695833333
2018-06-1703:55:00.000000+0000,0.725
2018-06-1704:00:00.000000+0000,0.675
2018-06-1704:05:00.000000+0000,0.658333333
2018-06-1704:10:00.000000+0000,0.670833333
2018-06-1704:15:00.000000+0000,0.666182736
2018-06-1704:20:00.000000+0000,0.766666667
2018-06-1704:25:00.000000+0000,0.6875
2018-06-1704:30:00.000000+0000,0.695833333
2018-06-1704:35:00.000000+0000,0.691666667
2018-06-1704:40:00.000000+0000,0.670833333
2018-06-1704:45:00.000000+0000,0.65
2018-06-1704:50:00.000000+0000,0.675
2018-06-1704:55:00.000000+0000,0.745833333
2018-06-1705:00:00.000000+0000,0.708333333
2018-06-1705:05:00.000000+0000,0.654166667
2018-06-1705:10:00.000000+0000,0.654166667
2018-06-1705:15:00.000000+0000,0.679166667
2018-06-1705:20:00.000000+0000,0.687293924
2018-06-1705:25:00.000000+0000,0.679166667
2018-06-1705:30:00.000000+0000,0.633333333
2018-06-1705:35:00.000000+0000,0.845833333
2018-06-1705:40:00.000000+0000,0.708333333
2018-06-1705:45:00.000000+0000,0.670833333
2018-06-1705:50:00.000000+0000,0.729166667
2018-06-1705:55:00.000000+0000,0.695495276
2018-06-1706:00:00.000000+0000,0.973060804
2018-06-1706:05:00.000000+0000,0.695833333
2018-06-1706:10:00.000000+0000,0.666666667
2018-06-1706:15:00.000000+0000,0.65
2018-06-1706:20:00.000000+0000,0.718237705
2018-06-1706:25:00.000000+0000,0.769632768
2018-06-1706:30:00.000000+0000,0.783333333
2018-06-1706:35:00.000000+0000,0.704937714
2018-06-1706:40:00.000000+0000,0.720833333
2018-06-1706:45:00.000000+0000,0.783333333
2018-06-1706:50:00.000000+0000,0.7375
2018-06-1706:55:00.000000+0000,0.654166667
2018-06-1707:00:00.000000+0000,0.670833333
2018-06-1707:05:00.000000+0000,0.7125
2018-06-1707:10:00.000000+0000,0.7125
2018-06-1707:15:00.000000+0000,0.741666667
2018-06-1707:20:00.000000+0000,0.706079235
2018-06-1707:25:00.000000+0000,0.832132768
2018-06-1707:30:00.000000+0000,0.68545082
2018-06-1707:35:00.000000+0000,0.673305085
2018-06-1707:40:00.000000+0000,0.7
2018-06-1707:45:00.000000+0000,0.791666667
2018-06-1707:50:00.000000+0000,0.808333333
2018-06-1707:55:00.000000+0000,0.654166667
2018-06-1708:00:00.000000+0000,0.791666667
2018-06-1708:05:00.000000+0000,0.8375
2018-06-1708:10:00.000000+0000,0.775
2018-06-1708:15:00.000000+0000,0.733333333
2018-06-1708:20:00.000000+0000,0.720833333
2018-06-1708:25:00.000000+0000,0.983333333
2018-06-1708:30:00.000000+0000,0.758211772
2018-06-1708:35:00.000000+0000,0.758333333
2018-06-1708:40:00.000000+0000,0.754166667
2018-06-1708:45:00.000000+0000,0.825
2018-06-1708:50:00.000000+0000,0.795833333
2018-06-1708:55:00.000000+0000,0.716666667
2018-06-1709:00:00.000000+0000,0.791666667
2018-06-1709:05:00.000000+0000,0.758904094
2018-06-1709:10:00.000000+0000,0.858333333
2018-06-1709:15:00.000000+0000,0.712161943
2018-06-1709:20:00.000000+0000,0.766666667
2018-06-1709:25:00.000000+0000,0.737371492
2018-06-1709:30:00.000000+0000,0.725
2018-06-1709:35:00.000000+0000,0.733333333
2018-06-1709:40:00.000000+0000,0.734040706
2018-06-1709:45:00.000000+0000,0.833772113
2018-06-1709:50:00.000000+0000,0.795833333
2018-06-1709:55:00.000000+0000,0.808333333
2018-06-1710:00:00.000000+0000,0.745833333
2018-06-1710:05:00.000000+0000,0.825
2018-06-1710:10:00.000000+0000,0.754166667
2018-06-1710:15:00.000000+0000,0.791666667
2018-06-1710:20:00.000000+0000,0.754166667
2018-06-1710:25:00.000000+0000,0.725
2018-06-1710:30:00.000000+0000,0.849532277
2018-06-1710:35:00.000000+0000,0.8
2018-06-1710:40:00.000000+0000,0.729166667
2018-06-1710:45:00.000000+0000,0.708333333
2018-06-1710:50:00.000000+0000,0.7625
2018-06-1710:55:00.000000+0000,0.879166667
2018-06-1711:00:00.000000+0000,0.858831157
2018-06-1711:05:00.000000+0000,0.824810132
2018-06-1711:10:00.000000+0000,0.870833333
2018-06-1711:15:00.000000+0000,0.795833333
2018-06-1711:20:00.000000+0000,0.808333333
2018-06-1711:25:00.000000+0000,0.845833333
2018-06-1711:30:00.000000+0000,0.75
2018-06-1711:35:00.000000+0000,0.766666667
2018-06-1711:40:00.000000+0000,0.708333333
2018-06-1711:45:00.000000+0000,0.8125
2018-06-1711:50:00.000000+0000,0.816666667
2018-06-1711:55:00.000000+0000,0.825
2018-06-1712:00:00.000000+0000,0.816622673
2018-06-1712:05:00.000000+0000,0.733333333
2018-06-1712:10:00.000000+0000,0.803913124
2018-06-1712:15:00.000000+0000,0.7125
2018-06-1712:20:00.000000+0000,0.837795221
2018-06-1712:25:00.000000+0000,1.016666667
2018-06-1712:30:00.000000+0000,0.758626239
2018-06-1712:35:00.000000+0000,0.708333333
2018-06-1712:40:00.000000+0000,0.733333333
2018-06-1712:45:00.000000+0000,0.725
2018-06-1712:50:00.000000+0000,0.863298833
2018-06-1712:55:00.000000+0000,0.754166667
2018-06-1713:00:00.000000+0000,0.766666667
2018-06-1713:05:00.000000+0000,0.804166667
2018-06-1713:10:00.000000+0000,0.695833333
2018-06-1713:15:00.000000+0000,0.858333333
2018-06-1713:20:00.000000+0000,0.808333333
2018-06-1713:25:00.000000+0000,0.7875
2018-06-1713:30:00.000000+0000,0.741666667
2018-06-1713:35:00.000000+0000,0.800099565
2018-06-1713:40:00.000000+0000,0.695833333
2018-06-1713:45:00.000000+0000,0.85
2018-06-1713:50:00.000000+0000,0.791666667
2018-06-1713:55:00.000000+0000,0.779166667
2018-06-1714:00:00.000000+0000,0.7875
2018-06-1714:05:00.000000+0000,0.716666667
2018-06-1714:10:00.000000+0000,0.804166667
2018-06-1714:15:00.000000+0000,0.695833333
2018-06-1714:20:00.000000+0000,0.736209132
2018-06-1714:25:00.000000+0000,0.7875
2018-06-1714:30:00.000000+0000,0.829166667
2018-06-1714:35:00.000000+0000,0.754386635
2018-06-1714:40:00.000000+0000,0.745833333
2018-06-1714:45:00.000000+0000,0.829166667
2018-06-1714:50:00.000000+0000,0.745833333
2018-06-1714:55:00.000000+0000,0.779166667
2018-06-1715:00:00.000000+0000,0.7875
2018-06-1715:05:00.000000+0000,0.7375
2018-06-1715:10:00.000000+0000,0.845833333
2018-06-1715:15:00.000000+0000,0.742510651
2018-06-1715:20:00.000000+0000,0.75
2018-06-1715:25:00.000000+0000,0.7375
2018-06-1715:30:00.000000+0000,0.7875
2018-06-1715:35:00.000000+0000,0.741745392
2018-06-1715:40:00.000000+0000,0.779166667
2018-06-1715:45:00.000000+0000,0.8
2018-06-1715:50:00.000000+0000,0.729166667
2018-06-1715:55:00.000000+0000,0.733333333
2018-06-1716:00:00.000000+0000,0.8
2018-06-1716:05:00.000000+0000,0.775
2018-06-1716:10:00.000000+0000,0.738343984
2018-06-1716:15:00.000000+0000,0.679166667
2018-06-1716:20:00.000000+0000,0.758333333
2018-06-1716:25:00.000000+0000,0.775575391
2018-06-1716:30:00.000000+0000,0.804166667
2018-06-1716:35:00.000000+0000,0.7375
2018-06-1716:40:00.000000+0000,0.675
2018-06-1716:45:00.000000+0000,0.866666667
2018-06-1716:50:00.000000+0000,0.783333333
2018-06-1716:55:00.000000+0000,0.899675836
2018-06-1717:00:00.000000+0000,0.8125
2018-06-1717:05:00.000000+0000,0.783333333
2018-06-1717:10:00.000000+0000,0.770833333
2018-06-1717:15:00.000000+0000,0.745833333
2018-06-1717:20:00.000000+0000,0.720833333
2018-06-1717:25:00.000000+0000,0.741666667
2018-06-1717:30:00.000000+0000,0.7125
2018-06-1717:35:00.000000+0000,0.683333333
2018-06-1717:40:00.000000+0000,0.741666667
2018-06-1717:45:00.000000+0000,0.7875
2018-06-1717:50:00.000000+0000,0.716666667
2018-06-1717:55:00.000000+0000,0.683333333
2018-06-1718:00:00.000000+0000,0.6875
2018-06-1718:05:00.000000+0000,0.691253357
2018-06-1718:10:00.000000+0000,0.704166667
2018-06-1718:15:00.000000+0000,0.695833333
2018-06-1718:20:00.000000+0000,0.810108132
2018-06-1718:25:00.000000+0000,0.695833333
2018-06-1718:30:00.000000+0000,0.7125
2018-06-1718:35:00.000000+0000,0.679166667
2018-06-1718:40:00.000000+0000,0.6625
2018-06-1718:45:00.000000+0000,0.670833333
2018-06-1718:50:00.000000+0000,0.704167824
2018-06-1718:55:00.000000+0000,0.720833333
2018-06-1719:00:00.000000+0000,0.716666667
2018-06-1719:05:00.000000+0000,0.658333333
2018-06-1719:10:00.000000+0000,0.6875
2018-06-1719:15:00.000000+0000,0.679166667
2018-06-1719:20:00.000000+0000,0.691666667
2018-06-1719:25:00.000000+0000,0.666666667
2018-06-1719:30:00.000000+0000,0.720833333
2018-06-1719:35:00.000000+0000,0.716666667
2018-06-1719:40:00.000000+0000,0.691666667
2018-06-1719:45:00.000000+0000,0.6875
2018-06-1719:50:00.000000+0000,0.7
2018-06-1719:55:00.000000+0000,0.7
2018-06-1720:00:00.000000+0000,0.725
2018-06-1720:05:00.000000+0000,0.716666667
2018-06-1720:10:00.000000+0000,0.695833333
2018-06-1720:15:00.000000+0000,0.6625
2018-06-1720:20:00.000000+0000,0.691666667
2018-06-1720:25:00.000000+0000,0.720833333
2018-06-1720:30:00.000000+0000,0.704166667
2018-06-1720:35:00.000000+0000,0.654589238
2018-06-1720:40:00.000000+0000,0.683333333
2018-06-1720:45:00.000000+0000,0.695833333
2018-06-1720:50:00.000000+0000,0.716666667
2018-06-1720:55:00.000000+0000,0.679166667
2018-06-1721:00:00.000000+0000,0.658333333
2018-06-1721:05:00.000000+0000,0.670833333
2018-06-1721:10:00.000000+0000,0.733333333
2018-06-1721:15:00.000000+0000,0.716666667
2018-06-1721:20:00.000000+0000,0.679166667
2018-06-1721:25:00.000000+0000,0.666666667
2018-06-1721:30:00.000000+0000,0.683333333
2018-06-1721:35:00.000000+0000,0.675
2018-06-1721:40:00.000000+0000,0.654166667
2018-06-1721:45:00.000000+0000,0.65
2018-06-1721:50:00.000000+0000,0.7
2018-06-1721:55:00.000000+0000,0.6875
2018-06-1722:00:00.000000+0000,0.683333333
2018-06-1722:05:00.000000+0000,0.645833333
2018-06-1722:10:00.000000+0000,0.668374317
2018-06-1722:15:00.000000+0000,0.715254237
2018-06-1722:20:00.000000+0000,0.691666667
2018-06-1722:25:00.000000+0000,0.670833333
2018-06-1722:30:00.000000+0000,0.65
2018-06-1722:35:00.000000+0000,0.666738446
2018-06-1722:40:00.000000+0000,0.691666667
2018-06-1722:45:00.000000+0000,0.683346068
2018-06-1722:50:00.000000+0000,0.675
2018-06-1722:55:00.000000+0000,0.65
2018-06-1723:00:00.000000+0000,0.666666667
2018-06-1723:05:00.000000+0000,0.6875
2018-06-1723:10:00.000000+0000,0.687993193
2018-06-1723:15:00.000000+0000,0.641666667
2018-06-1723:20:00.000000+0000,0.645833333
2018-06-1723:25:00.000000+0000,0.654166667
2018-06-1723:30:00.000000+0000,0.7125
2018-06-1723:35:00.000000+0000,0.695833333
2018-06-1723:40:00.000000+0000,0.666666667
2018-06-1723:45:00.000000+0000,0.643647541
2018-06-1723:50:00.000000+0000,0.67309322
2018-06-1723:55:00.000000+0000,0.695833333
2018-06-1800:00:00.000000+0000,0.670833333
2018-06-1800:05:00.000000+0000,0.645833333
2018-06-1800:10:00.000000+0000,0.654166667
2018-06-1800:15:00.000000+0000,0.675
2018-06-1800:20:00.000000+0000,0.658333333
2018-06-1800:25:00.000000+0000,0.641666667
2018-06-1800:30:00.000000+0000,0.6375
2018-06-1800:35:00.000000+0000,0.6625
2018-06-1800:40:00.000000+0000,0.675
2018-06-1800:45:00.000000+0000,0.7125
2018-06-1800:50:00.000000+0000,0.629166667
2018-06-1800:55:00.000000+0000,0.654166667
2018-06-1801:00:00.000000+0000,0.654166667
2018-06-1801:05:00.000000+0000,0.670833333
2018-06-1801:10:00.000000+0000,0.645833333
2018-06-1801:15:00.000000+0000,0.645833333
2018-06-1801:20:00.000000+0000,0.6375
2018-06-1801:25:00.000000+0000,0.666666667
2018-06-1801:30:00.000000+0000,0.7
2018-06-1801:35:00.000000+0000,0.683333333
2018-06-1801:40:00.000000+0000,0.629166667
2018-06-1801:45:00.000000+0000,0.816666667
2018-06-1801:50:00.000000+0000,0.75
2018-06-1801:55:00.000000+0000,0.675
2018-06-1802:00:00.000000+0000,0.745833333
2018-06-1802:05:00.000000+0000,0.65
2018-06-1802:10:00.000000+0000,0.654518616
2018-06-1802:15:00.000000+0000,0.695833333
2018-06-1802:20:00.000000+0000,0.666666667
2018-06-1802:25:00.000000+0000,1.441666667
2018-06-1802:30:00.000000+0000,0.6625
2018-06-1802:35:00.000000+0000,0.691666667
2018-06-1802:40:00.000000+0000,0.653960591
2018-06-1802:45:00.000000+0000,0.679166667
2018-06-1802:50:00.000000+0000,0.6375
2018-06-1802:55:00.000000+0000,0.817249004
2018-06-1803:00:00.000000+0000,0.670833333
2018-06-1803:05:00.000000+0000,0.641666667
2018-06-1803:10:00.000000+0000,0.679166667
2018-06-1803:15:00.000000+0000,0.6625
2018-06-1803:20:00.000000+0000,0.666666667
2018-06-1803:25:00.000000+0000,0.704166667
2018-06-1803:30:00.000000+0000,0.670833333
2018-06-1803:35:00.000000+0000,0.7
2018-06-1803:40:00.000000+0000,0.654166667
2018-06-1803:45:00.000000+0000,0.6875
2018-06-1803:50:00.000000+0000,0.75
2018-06-1803:55:00.000000+0000,0.670833333
2018-06-1804:00:00.000000+0000,0.704166667
2018-06-1804:05:00.000000+0000,0.675
2018-06-1804:10:00.000000+0000,0.666666667
2018-06-1804:15:00.000000+0000,0.679166667
2018-06-1804:20:00.000000+0000,0.641666667
